epoch,elbo,nll,kl,prior_std
1059,[178507.],39122.05,[139385.33],0.0
1060,[213521.67],74188.9,[139332.83],0.0
1061,[192194.],52912.44,[139282.08],0.0
1062,[169830.39],30599.7,[139230.61],0.0
1063,[168469.56],29291.615,[139177.66],0.0
1064,[254690.03],115568.26,[139122.1],0.0
1065,[196563.9],57498.29,[139065.95],0.0
1066,[164417.08],25410.158,[139007.12],0.0
1067,[285032.7],146085.98,[138946.45],0.0
1068,[158556.17],19669.084,[138887.1],0.0
1069,[198552.7],59722.836,[138830.38],0.0
1070,[186418.72],47644.12,[138774.69],0.0
1071,[187209.98],48492.4,[138717.61],0.0
1072,[163879.31],25222.805,[138656.53],0.0
1073,[224840.78],86245.29,[138596.],0.0
1074,[193647.27],55105.4,[138541.7],0.0
1075,[157565.38],19073.285,[138492.34],0.0
1076,[203473.08],65034.918,[138438.2],0.0
1077,[220094.12],81706.33,[138388.16],0.0
1078,[225870.61],87528.96,[138341.92],0.0
1079,[187323.2],49029.1,[138294.],0.0
1080,[247745.81],109504.08,[138242.16],0.0
1081,[161224.4],23038.146,[138186.56],0.0
1082,[216875.67],78748.85,[138126.95],0.0
1083,[197521.23],59453.58,[138067.94],0.0
1084,[239203.31],101192.62,[138010.84],0.0
1085,[185846.84],47895.42,[137951.6],0.0
1086,[181152.97],43260.617,[137892.66],0.0
1087,[227689.7],89852.34,[137837.42],0.0
1088,[163792.11],26010.912,[137781.22],0.0
1089,[192775.16],55048.348,[137726.69],0.0
1090,[192789.55],55116.902,[137672.6],0.0
1091,[178852.56],41231.047,[137621.34],0.0
1092,[172080.42],34513.418,[137566.81],0.0
1093,[174410.],36900.223,[137509.39],0.0
1094,[187555.12],50108.734,[137446.39],0.0
1095,[184384.5],47005.465,[137379.02],0.0
1096,[203231.98],65922.38,[137309.84],0.0
1097,[226721.05],89472.27,[137249.16],0.0
1098,[197770.03],60576.152,[137193.97],0.0
1099,[199589.],62450.938,[137138.19],0.0
1100,[178525.31],41444.375,[137081.],0.0
1101,[191648.28],54623.75,[137024.1],0.0
1102,[156300.28],19332.654,[136967.45],0.0
1103,[155782.55],18877.342,[136905.34],0.0
1104,[169637.3],32800.887,[136836.45],0.0
1105,[218400.88],81631.49,[136769.5],0.0
1106,[175330.64],38628.04,[136702.58],0.0
1107,[212635.1],75997.86,[136637.6],0.0
1108,[244327.73],107756.234,[136571.42],0.0
1109,[188737.67],52225.824,[136511.42],0.0
1110,[355641.1],219187.17,[136453.64],0.0
1111,[291485.3],155088.05,[136397.4],0.0
1112,[404300.94],267956.53,[136344.36],0.0
1113,[226873.6],90575.79,[136297.67],0.0
1114,[183338.75],47092.98,[136245.81],0.0
1115,[214676.6],78488.74,[136187.7],0.0
1116,[195180.73],59047.383,[136133.72],0.0
1117,[210339.3],74258.01,[136081.31],0.0
1118,[178755.11],42723.062,[136032.25],0.0
1119,[166445.88],30465.857,[135980.05],0.0
1120,[169429.16],33502.285,[135927.02],0.0
1121,[166868.1],30992.346,[135875.77],0.0
1122,[215182.36],79358.76,[135823.52],0.0
1123,[183314.25],47544.79,[135769.61],0.0
1124,[190675.84],54958.234,[135717.67],0.0
1125,[178277.5],42616.594,[135660.81],0.0
1126,[247707.11],112105.34,[135601.7],0.0
1127,[209417.61],73874.57,[135543.05],0.0
1128,[170585.9],35105.27,[135480.52],0.0
1129,[167569.92],32147.744,[135422.2],0.0
1130,[267118.34],131755.0,[135363.23],0.0
1131,[186636.92],51330.67,[135306.12],0.0
1132,[269671.62],134423.28,[135248.33],0.0
1133,[176139.62],40948.43,[135191.16],0.0
1134,[175230.12],40091.45,[135138.72],0.0
1135,[194606.03],59520.777,[135085.33],0.0
1136,[228262.2],93230.93,[135031.16],0.0
1137,[202604.38],67633.086,[134971.25],0.0
1138,[225422.1],90515.055,[134907.16],0.0
1139,[188323.64],53479.64,[134843.83],0.0
1140,[207276.88],72499.38,[134777.64],0.0
1141,[282529.62],147816.06,[134713.77],0.0
1142,[172286.16],37629.016,[134657.22],0.0
1143,[270223.],135623.84,[134599.48],0.0
1144,[223249.02],88709.375,[134539.69],0.0
1145,[323062.25],188579.02,[134483.12],0.0
1146,[216982.56],82554.45,[134428.05],0.0
1147,[199803.2],65435.215,[134368.19],0.0
1148,[233570.5],99266.28,[134304.28],0.0
1149,[203810.12],69576.53,[134233.62],0.0
1150,[253741.61],119572.62,[134168.97],0.0
1151,[206122.22],72007.836,[134114.36],0.0
1152,[269417.22],135352.45,[134064.8],0.0
1153,[211265.23],77249.76,[134015.48],0.0
1154,[235521.84],101557.62,[133964.36],0.0
1155,[165550.89],31637.535,[133913.52],0.0
1156,[259623.48],125763.52,[133859.69],0.0
1157,[357187.5],223382.66,[133804.92],0.0
1158,[234540.75],100788.53,[133752.12],0.0
1159,[270660.12],136959.28,[133701.03],0.0
1160,[600010.94],466359.7,[133651.6],0.0
1161,[200169.47],66567.8,[133601.8],0.0
1162,[224301.08],90751.94,[133549.2],0.0
1163,[209121.62],75623.88,[133497.78],0.0
1164,[221757.36],88306.445,[133450.75],0.0
1165,[257259.06],123855.22,[133403.72],0.0
1166,[176463.58],43109.26,[133354.31],0.0
1167,[212128.34],78825.125,[133303.27],0.0
1168,[169585.34],36330.68,[133254.81],0.0
1169,[165415.88],32212.861,[133203.],0.0
1170,[204187.72],71034.586,[133153.1],0.0
1171,[241681.5],108573.055,[133108.39],0.0
1172,[241400.97],108336.4,[133064.61],0.0
1173,[870546.9],737523.0,[133023.02],0.0
1174,[195595.11],62615.0,[132980.44],0.0
1175,[219726.22],86786.445,[132939.64],0.0
1176,[252638.31],119740.59,[132897.62],0.0
1177,[236520.1],103668.1,[132852.06],0.0
1178,[193921.61],61116.8,[132804.73],0.0
1179,[182950.02],50192.64,[132757.39],0.0
1180,[213039.55],80330.016,[132709.4],0.0
1181,[184018.16],51359.562,[132658.56],0.0
1182,[241770.94],109159.38,[132611.45],0.0
1183,[200528.39],67963.03,[132565.42],0.0
1184,[170768.67],38252.64,[132516.11],0.0
1185,[211424.31],78960.05,[132464.44],0.0
1186,[233017.42],100601.31,[132416.08],0.0
1187,[262612.62],130245.25,[132367.47],0.0
1188,[282749.34],150432.62,[132316.7],0.0
1189,[185582.33],53318.812,[132263.47],0.0
1190,[252155.28],119948.32,[132207.1],0.0
1191,[170812.08],38657.117,[132154.86],0.0
1192,[164088.66],31985.244,[132103.22],0.0
1193,[297601.22],165547.56,[132053.6],0.0
1194,[177675.5],45668.523,[132007.03],0.0
1195,[223725.8],91764.984,[131960.75],0.0
1196,[302708.97],170796.7,[131912.1],0.0
1197,[202807.98],70946.375,[131861.62],0.0
1198,[183444.72],51630.543,[131814.12],0.0
1199,[169127.58],37362.746,[131764.86],0.0
1200,[166340.2],34627.13,[131713.19],0.0
1201,[211874.89],80213.53,[131661.27],0.0
1202,[218057.3],86447.52,[131609.83],0.0
1203,[212917.36],81355.445,[131562.06],0.0
1204,[286942.],155427.8,[131514.2],0.0
1205,[487671.06],356206.44,[131464.42],0.0
1206,[211380.94],79962.65,[131418.25],0.0
1207,[196410.12],65034.234,[131375.84],0.0
1208,[216824.84],85491.0,[131333.86],0.0
1209,[214530.53],83241.03,[131289.42],0.0
1210,[339767.97],208523.86,[131244.27],0.0
1211,[187705.23],56506.16,[131198.97],0.0
1212,[162517.83],31362.385,[131155.48],0.0
1213,[251836.97],120725.38,[131111.58],0.0
1214,[741563.8],610496.1,[131067.125],0.0
1215,[404443.34],273421.2,[131022.15],0.0
1216,[277080.44],146108.27,[130972.23],0.0
1217,[268910.28],137989.45,[130920.805],0.0
1218,[172059.97],41185.68,[130874.27],0.0
1219,[193334.48],62502.58,[130831.92],0.0
1220,[261730.53],130935.75,[130794.984],0.0
1221,[223968.42],93209.96,[130758.41],0.0
1222,[493657.5],362938.9,[130718.484],0.0
1223,[193648.14],62971.7,[130676.56],0.0
1224,[246739.22],116108.98,[130630.25],0.0
1225,[754333.3],623749.5,[130583.52],0.0
1226,[315212.6],184672.6,[130539.89],0.0
1227,[162534.94],32035.559,[130499.19],0.0
1228,[307518.1],177059.62,[130458.45],0.0
1229,[253687.16],123269.48,[130417.69],0.0
1230,[358003.44],227626.27,[130377.04],0.0
1231,[248563.23],118227.74,[130335.69],0.0
1232,[224189.2],93892.04,[130297.086],0.0
1233,[177813.],47555.0,[130257.75],0.0
1234,[367768.53],237547.77,[130220.6],0.0
1235,[250451.9],120268.695,[130183.36],0.0
1236,[288757.4],158612.6,[130145.09],0.0
1237,[239865.12],109757.81,[130107.39],0.0
1238,[539326.56],409254.5,[130072.016],0.0
1239,[212739.58],82704.375,[130035.37],0.0
1240,[151096.92],21097.807,[129999.33],0.0
1241,[447441.],317481.28,[129959.9],0.0
1242,[442033.38],312109.97,[129923.28],0.0
1243,[277493.53],147606.08,[129887.78],0.0
1244,[350614.88],220765.17,[129850.01],0.0
1245,[196726.02],66917.21,[129809.],0.0
1246,[219730.73],89963.53,[129766.91],0.0
1247,[269789.78],140065.42,[129724.695],0.0
1248,[342771.47],213088.84,[129682.89],0.0
1249,[180819.52],51175.387,[129644.18],0.0
1250,[227750.42],98145.46,[129604.93],0.0
1251,[938826.4],809260.2,[129566.03],0.0
1252,[282010.62],152481.1,[129529.54],0.0
1253,[370608.],241115.72,[129492.35],0.0
1254,[192789.8],63333.406,[129456.38],0.0
1255,[393070.2],263650.22,[129420.06],0.0
1256,[424773.56],295389.62,[129383.98],0.0
1257,[266444.5],137094.72,[129349.77],0.0
1258,[192306.98],62992.227,[129314.47],0.0
1259,[202335.08],73056.39,[129278.78],0.0
1260,[210136.2],80893.516,[129242.81],0.0
1261,[168346.36],39140.566,[129205.93],0.0
1262,[548739.],419571.7,[129167.234],0.0
1263,[439847.78],310716.75,[129130.92],0.0
1264,[387753.94],258660.89,[129092.94],0.0
1265,[201453.],72395.87,[129057.12],0.0
1266,[1092010.1],962988.7,[129022.18],0.0
1267,[171979.19],42994.734,[128984.5],0.0
1268,[750978.25],622033.94,[128944.31],0.0
1269,[639447.25],510544.44,[128902.664],0.0
1270,[337186.22],208321.2,[128865.04],0.0
1271,[196387.84],67560.64,[128827.28],0.0
1272,[695395.9],566611.1,[128784.47],0.0
1273,[190943.73],62200.207,[128743.53],0.0
1274,[207112.14],78407.4,[128704.516],0.0
1275,[539315.6],410650.78,[128664.234],0.0
1276,[382608.34],253986.9,[128621.29],0.0
1277,[416338.7],287760.2,[128578.805],0.0
1278,[339647.6],211109.16,[128538.83],0.0
1279,[289158.9],160660.25,[128498.914],0.0
1280,[423209.03],294752.22,[128456.59],0.0
1281,[517512.3],389095.5,[128417.02],0.0
1282,[361218.],232834.48,[128383.],0.0
1283,[247328.5],118980.695,[128348.125],0.0
1284,[370089.78],241776.67,[128312.984],0.0
1285,[268846.],140571.53,[128274.35],0.0
1286,[1099633.9],971400.75,[128233.58],0.0
1287,[527702.56],399508.0,[128194.25],0.0
1288,[228588.48],100433.164,[128155.18],0.0
1289,[241694.77],113577.69,[128117.17],0.0
1290,[301350.22],173275.72,[128074.72],0.0
1291,[712841.94],584809.44,[128033.016],0.0
1292,[467941.8],339952.97,[127988.86],0.0
1293,[228976.25],101029.164,[127947.02],0.0
1294,[270180.84],142274.98,[127905.83],0.0
1295,[731662.8],603797.8,[127864.34],0.0
1296,[969131.9],841310.0,[127822.06],0.0
1297,[416357.94],288579.44,[127778.71],0.0
1298,[242045.78],114310.06,[127735.7],0.0
1299,[192941.1],65251.895,[127689.09],0.0
1300,[789680.4],662035.1,[127645.76],0.0
1301,[298656.8],171053.88,[127603.06],0.0
1302,[1305172.5],1177612.9,[127559.07],0.0
1303,[241142.06],113626.76,[127515.195],0.0
1304,[1105620.2],978149.7,[127470.47],0.0
1305,[435842.84],308415.53,[127427.17],0.0
1306,[224858.78],97475.63,[127383.33],0.0
1307,[239480.8],112141.81,[127339.05],0.0
1308,[173072.92],45779.547,[127293.516],0.0
1309,[303822.03],176574.86,[127247.29],0.0
1310,[1267450.8],1140246.4,[127204.54],0.0
1311,[486205.7],359035.84,[127169.29],0.0
1312,[396222.22],269084.2,[127137.95],0.0
1313,[522968.34],395862.22,[127106.14],0.0
1314,[374097.44],247023.84,[127073.4],0.0
1315,[236271.03],109229.02,[127042.25],0.0
1316,[178327.98],51317.453,[127010.41],0.0
1317,[230101.58],103127.73,[126974.12],0.0
1318,[207618.4],80682.414,[126936.],0.0
1319,[784964.44],658069.56,[126895.086],0.0
1320,[225140.92],98285.42,[126855.53],0.0
1321,[221442.38],94623.89,[126818.586],0.0
1322,[718287.3],591505.44,[126781.49],0.0
1323,[160565.66],33825.04,[126740.57],0.0
1324,[475521.62],348822.6,[126699.14],0.0
1325,[176879.22],50219.473,[126659.9],0.0
1326,[1741787.9],1615171.6,[126618.96],0.0
1327,[293380.78],166802.28,[126578.555],0.0
1328,[430200.3],303664.72,[126535.79],0.0
1329,[274290.72],147794.86,[126495.82],0.0
1330,[232648.34],106190.78,[126457.375],0.0
1331,[292630.75],166212.6,[126418.195],0.0
1332,[396780.],270398.84,[126381.07],0.0
1333,[1200040.5],1073696.8,[126344.25],0.0
1334,[344400.94],218095.2,[126305.63],0.0
1335,[239649.75],113383.49,[126266.04],0.0
1336,[707498.06],581268.4,[126229.53],0.0
1337,[222303.7],96110.8,[126192.78],0.0
1338,[1368106.1],1241952.2,[126153.02],0.0
1339,[379130.12],253018.06,[126112.34],0.0
1340,[797183.1],671108.1,[126074.57],0.0
1341,[220068.02],94029.04,[126038.79],0.0
1342,[625404.3],499399.06,[126005.29],0.0
1343,[179374.28],53402.375,[125971.87],0.0
1344,[167047.38],41107.562,[125939.836],0.0
1345,[1252693.1],1126785.9,[125907.9],0.0
1346,[366196.66],240321.27,[125875.58],0.0
1347,[618541.44],492697.47,[125843.984],0.0
1348,[179351.02],53538.832,[125812.22],0.0
1349,[474123.12],348345.66,[125776.79],0.0
1350,[603598.44],477862.56,[125736.125],0.0
1351,[213584.38],87886.68,[125697.56],0.0
1352,[252896.44],127241.14,[125655.41],0.0
1353,[1831323.8],1705712.2,[125610.11],0.0
1354,[237712.3],112146.35,[125566.13],0.0
1355,[1652551.4],1527032.1,[125518.46],0.0
1356,[451767.62],326296.62,[125470.984],0.0
1357,[315933.28],190501.73,[125431.37],0.0
1358,[251026.8],125630.32,[125396.766],0.0
1359,[212406.6],87045.586,[125361.07],0.0
1360,[211860.69],86535.54,[125325.125],0.0
1361,[275887.8],150597.8,[125289.89],0.0
1362,[298118.88],172866.98,[125252.04],0.0
1363,[820845.94],695636.1,[125209.82],0.0
1364,[301930.34],176764.22,[125166.19],0.0
1365,[279448.06],154322.22,[125125.52],0.0
1366,[618590.3],493500.75,[125089.555],0.0
1367,[833857.5],708802.2,[125054.91],0.0
1368,[536121.],411099.84,[125020.92],0.0
1369,[1127726.1],1002738.0,[124988.664],0.0
1370,[367981.34],243025.2,[124956.15],0.0
1371,[901280.94],776358.2,[124922.73],0.0
1372,[256189.34],131300.48,[124888.805],0.0
1373,[368473.16],243618.48,[124854.55],0.0
1374,[171722.25],46900.508,[124821.77],0.0
1375,[1007396.75],882609.2,[124787.89],0.0
1376,[233489.56],108732.33,[124757.3],0.0
1377,[638768.1],514040.75,[124727.65],0.0
1378,[1254009.9],1129314.5,[124694.67],0.0
1379,[302078.22],177418.72,[124659.664],0.0
1380,[421752.6],297129.9,[124622.88],0.0
1381,[619076.5],494489.7,[124586.195],0.0
1382,[468162.16],343613.56,[124549.125],0.0
1383,[1031482.8],906970.7,[124512.73],0.0
1384,[917315.94],792841.44,[124474.83],0.0
1385,[266136.28],141700.89,[124435.24],0.0
1386,[1413814.5],1289422.0,[124394.164],0.0
1387,[206822.47],82469.0,[124353.54],0.0
1388,[465298.62],340984.75,[124313.73],0.0
1389,[243548.45],119274.734,[124273.625],0.0
1390,[544345.4],420109.72,[124235.55],0.0
1391,[834527.1],710326.0,[124200.64],0.0
1392,[591909.],467743.12,[124165.805],0.0
1393,[294454.84],170323.55,[124131.4],0.0
1394,[1093512.],969415.7,[124096.67],0.0
1395,[335267.5],211206.83,[124060.91],0.0
1396,[296252.53],172222.78,[124029.984],0.0
1397,[358214.2],234214.2,[124000.086],0.0
1398,[308808.7],184841.56,[123967.03],0.0
1399,[1431840.4],1307903.1,[123936.984],0.0
1400,[335399.22],211490.97,[123908.09],0.0
1401,[716197.8],592319.0,[123878.44],0.0
1402,[297942.1],174094.52,[123847.695],0.0
1403,[269025.25],145209.34,[123815.79],0.0
1404,[340852.6],217071.69,[123780.93],0.0
1405,[1011592.75],887845.5,[123746.97],0.0
1406,[1039933.75],916220.94,[123712.96],0.0
1407,[426430.56],302752.9,[123677.68],0.0
1408,[714397.1],590753.06,[123643.4],0.0
1409,[192199.95],68591.984,[123607.68],0.0
1410,[645029.44],521458.38,[123571.36],0.0
1411,[297068.53],173529.44,[123538.91],0.0
1412,[693024.5],569522.6,[123503.34],0.0
1413,[1195393.4],1071927.0,[123465.805],0.0
1414,[338346.03],214915.98,[123430.13],0.0
1415,[317371.7],193973.92,[123397.88],0.0
1416,[1474668.],1351301.8,[123366.68],0.0
1417,[445025.6],321690.34,[123335.28],0.0
1418,[167753.48],44449.99,[123303.54],0.0
1419,[584499.3],461229.12,[123270.24],0.0
1420,[418042.97],294809.28,[123233.336],0.0
1421,[1277701.],1154503.9,[123197.336],0.0
1422,[1037646.75],914484.4,[123162.17],0.0
1423,[1349295.],1226166.9,[123126.3],0.0
1424,[383002.9],259912.33,[123090.79],0.0
1425,[580771.],457713.88,[123057.24],0.0
1426,[402907.56],279884.62,[123023.4],0.0
1427,[273616.1],150629.22,[122986.75],0.0
1428,[1546976.9],1424033.4,[122943.58],0.0
1429,[850020.9],727123.9,[122897.4],0.0
1430,[979820.3],856965.3,[122855.586],0.0
1431,[232431.36],109619.664,[122811.766],0.0
1432,[1096866.5],974098.56,[122767.27],0.0
1433,[1944644.],1821915.4,[122728.46],0.0
1434,[1205504.8],1082811.4,[122692.08],0.0
1435,[1574755.6],1452100.1,[122656.086],0.0
1436,[260851.45],138226.9,[122624.44],0.0
1437,[1730298.8],1607704.4,[122594.58],0.0
1438,[441457.56],318893.0,[122564.375],0.0
1439,[317008.9],194474.72,[122534.15],0.0
1440,[327497.94],204993.12,[122504.89],0.0
1441,[324247.78],201772.2,[122475.516],0.0
1442,[431239.34],308793.8,[122445.6],0.0
1443,[176210.17],53797.312,[122412.84],0.0
1444,[1529891.],1407514.5,[122376.945],0.0
1445,[625939.9],503600.72,[122339.42],0.0
1446,[1018327.2],896019.5,[122307.51],0.0
1447,[211527.11],89249.67,[122277.45],0.0
1448,[293355.6],171110.73,[122245.125],0.0
1449,[233722.62],111511.695,[122210.94],0.0
1450,[755667.7],633490.2,[122177.625],0.0
1451,[210384.52],88239.19,[122145.27],0.0
1452,[201538.28],79426.32,[122112.125],0.0
1453,[835329.4],713252.75,[122076.17],0.0
1454,[1720896.1],1598855.5,[122042.14],0.0
1455,[266291.06],144281.5,[122009.664],0.0
1456,[393833.06],271857.4,[121975.6],0.0
1457,[396958.66],275018.66,[121940.07],0.0
1458,[196972.7],75066.5,[121906.04],0.0
1459,[738129.94],616256.4,[121872.64],0.0
1460,[545868.],424026.78,[121841.54],0.0
1461,[570123.1],448311.66,[121811.47],0.0
1462,[182697.],60915.773,[121781.195],0.0
1463,[1930917.8],1809166.5,[121751.625],0.0
1464,[967920.56],846197.06,[121722.414],0.0
1465,[931199.5],809506.44,[121693.15],0.0
1466,[512407.],390741.75,[121665.24],0.0
1467,[503669.75],382032.1,[121637.63],0.0
1468,[362541.94],240933.28,[121608.484],0.0
1469,[1207063.1],1085488.9,[121575.35],0.0
1470,[624736.94],503196.7,[121540.67],0.0
1471,[3510752.],3389238.2,[121507.86],0.0
1472,[569594.7],448119.38,[121475.586],0.0
1473,[151277.64],29833.555,[121444.05],0.0
1474,[510936.72],389523.66,[121412.984],0.0
1475,[167794.64],46414.51,[121380.05],0.0
1476,[235424.64],114080.01,[121344.45],0.0
1477,[449915.94],328607.44,[121308.49],0.0
1478,[1688460.9],1567190.2,[121271.33],0.0
1479,[431126.3],309893.38,[121232.85],0.0
1480,[272036.62],150839.84,[121196.734],0.0
1481,[371655.3],250494.36,[121161.266],0.0
1482,[410913.66],289788.47,[121125.24],0.0
1483,[321376.47],200283.77,[121092.82],0.0
1484,[859487.3],738427.5,[121059.45],0.0
1485,[517433.1],396407.44,[121025.83],0.0
1486,[184899.88],63908.676,[120991.26],0.0
1487,[247450.55],126496.56,[120954.125],0.0
1488,[304597.72],183683.05,[120914.07],0.0
1489,[1204884.4],1084010.2,[120874.37],0.0
1490,[266622.1],145785.03,[120837.06],0.0
1491,[171358.94],50557.297,[120801.54],0.0
1492,[2097725.8],1976960.6,[120764.914],0.0
1493,[455585.97],334859.38,[120726.69],0.0
1494,[353483.66],232797.44,[120686.07],0.0
1495,[325253.9],204607.17,[120647.016],0.0
1496,[1371320.6],1250711.5,[120608.5],0.0
1497,[1233539.5],1112970.4,[120569.516],0.0
1498,[1448087.],1327554.1,[120532.555],0.0
1499,[286993.],166493.9,[120498.945],0.0
1500,[422463.66],302000.38,[120463.45],0.0
1501,[450305.72],329875.53,[120430.016],0.0
1502,[226703.03],106305.19,[120397.875],0.0
1503,[252202.88],131840.1,[120362.92],0.0
1504,[201837.5],81511.73,[120325.82],0.0
1505,[490330.66],370044.75,[120285.766],0.0
1506,[357970.47],237726.17,[120244.45],0.0
1507,[845255.2],725053.06,[120202.03],0.0
1508,[317217.47],197056.73,[120160.6],0.0
1509,[1168099.],1047978.44,[120121.35],0.0
1510,[275182.2],155097.58,[120084.32],0.0
1511,[224389.11],104342.0,[120047.086],0.0
1512,[215203.47],95194.32,[120009.195],0.0
1513,[245365.08],125395.86,[119969.18],0.0
1514,[331318.4],211387.0,[119931.44],0.0
1515,[212259.2],92362.516,[119896.72],0.0
1516,[323719.2],203854.97,[119864.36],0.0
1517,[902308.56],782477.75,[119830.68],0.0
1518,[288168.44],168370.16,[119798.15],0.0
1519,[996057.3],876294.0,[119762.47],0.0
1520,[742410.2],622684.44,[119726.63],0.0
1521,[305833.97],186139.88,[119694.],0.0
1522,[158210.03],38550.145,[119659.81],0.0
1523,[291037.8],171414.06,[119623.63],0.0
1524,[256679.22],137089.56,[119589.98],0.0
1525,[1012801.44],893245.06,[119556.016],0.0
1526,[258946.33],139424.47,[119521.7],0.0
1527,[265217.12],145730.19,[119487.125],0.0
1528,[225355.34],105902.664,[119452.64],0.0
1529,[1166740.1],1047320.56,[119420.1],0.0
1530,[673154.06],553766.44,[119387.33],0.0
1531,[628373.5],509019.72,[119353.87],0.0
1532,[374250.28],254930.36,[119319.97],0.0
1533,[1008148.56],888860.5,[119287.04],0.0
1534,[1357885.9],1238629.2,[119255.59],0.0
1535,[1962158.4],1842930.6,[119224.05],0.0
1536,[1554311.4],1435116.4,[119195.53],0.0
1537,[242930.],123759.03,[119170.914],0.0
1538,[183016.16],63869.26,[119146.76],0.0
1539,[529422.75],410298.34,[119124.39],0.0
1540,[432880.78],313780.88,[119100.01],0.0
1541,[209152.73],90080.22,[119072.516],0.0
1542,[204205.05],85162.29,[119042.664],0.0
1543,[518689.78],399676.66,[119012.8],0.0
1544,[530379.06],411395.6,[118983.71],0.0
1545,[567649.1],448695.03,[118954.21],0.0
1546,[179620.67],60699.82,[118920.766],0.0
1547,[1822557.2],1703672.1,[118884.766],0.0
1548,[293282.22],174431.83,[118850.4],0.0
1549,[229101.31],110284.766,[118816.484],0.0
1550,[1438731.9],1319948.1,[118782.79],0.0
1551,[2775774.],2657025.0,[118748.09],0.0
1552,[214594.03],95883.09,[118711.18],0.0
1553,[288656.72],169984.31,[118672.16],0.0
1554,[181339.19],62705.254,[118633.91],0.0
1555,[448616.94],330023.6,[118593.26],0.0
1556,[811010.94],692459.5,[118552.31],0.0
1557,[252738.94],134223.67,[118515.24],0.0
1558,[1288188.2],1169709.1,[118479.266],0.0
1559,[480279.6],361834.22,[118445.28],0.0
1560,[522692.],404280.3,[118411.97],0.0
1561,[639338.75],520960.12,[118379.055],0.0
1562,[224711.9],106365.18,[118346.68],0.0
1563,[826953.9],708638.6,[118313.67],0.0
1564,[454681.84],336402.56,[118279.21],0.0
1565,[1869404.8],1751161.0,[118244.35],0.0
1566,[2458407.],2340200.2,[118207.76],0.0
1567,[2372623.],2254450.0,[118173.2],0.0
1568,[341394.1],223255.53,[118139.25],0.0
1569,[633452.75],515348.56,[118104.12],0.0
1570,[170694.77],52626.656,[118068.086],0.0
1571,[3041373.2],2923338.5,[118033.73],0.0
1572,[426106.94],308106.84,[118000.125],0.0
1573,[232034.89],114063.234,[117971.81],0.0
1574,[365123.62],247180.27,[117943.44],0.0
1575,[220798.89],102885.45,[117913.54],0.0
1576,[5595187.],5477311.0,[117882.11],0.0
1577,[272198.25],154348.36,[117850.055],0.0
1578,[495561.34],377742.44,[117818.77],0.0
1579,[2286885.],2169099.0,[117788.19],0.0
1580,[420035.22],302278.28,[117756.84],0.0
1581,[1317238.5],1199515.4,[117724.2],0.0
1582,[1702782.5],1585083.6,[117696.92],0.0
1583,[417281.03],299608.1,[117673.09],0.0
1584,[386259.97],268614.22,[117645.31],0.0
1585,[252620.27],135006.8,[117613.48],0.0
1586,[999189.94],881611.6,[117578.27],0.0
1587,[597389.4],479843.88,[117545.24],0.0
1588,[920617.2],803102.8,[117514.3],0.0
1589,[994596.06],877112.9,[117482.39],0.0
1590,[161759.83],44311.0,[117449.01],0.0
1591,[445725.06],328305.84,[117419.26],0.0
1592,[1108124.6],990733.94,[117391.086],0.0
1593,[684083.5],566721.94,[117361.61],0.0
1594,[303050.47],185716.83,[117334.06],0.0
1595,[689514.75],572209.75,[117304.46],0.0
1596,[188772.55],71500.21,[117272.41],0.0
1597,[279534.97],162297.78,[117236.97],0.0
1598,[351669.4],234470.36,[117199.04],0.0
1599,[447003.16],329840.0,[117163.13],0.0
1600,[824134.3],707001.56,[117132.35],0.0
1601,[751682.8],634578.0,[117103.664],0.0
1602,[1347775.1],1230696.6,[117078.86],0.0
1603,[569074.5],452019.72,[117055.83],0.0
1604,[776186.75],659156.5,[117030.37],0.0
1605,[2102284.2],1985280.9,[117003.47],0.0
1606,[195786.61],78808.62,[116978.13],0.0
1607,[1367714.9],1250763.0,[116951.52],0.0
1608,[982209.4],865286.7,[116923.44],0.0
1609,[315888.75],198992.34,[116896.66],0.0
1610,[215666.78],98797.96,[116869.03],0.0
1611,[3889535.5],3772690.2,[116840.5],0.0
1612,[1721868.1],1605052.6,[116814.68],0.0
1613,[1943741.5],1826957.1,[116784.94],0.0
1614,[669021.8],552270.0,[116751.99],0.0
1615,[708046.9],591327.7,[116719.66],0.0
1616,[1566576.9],1449888.5,[116689.73],0.0
1617,[731950.3],615290.7,[116660.37],0.0
1618,[1160508.1],1043876.4,[116631.93],0.0
1619,[504010.44],387406.84,[116603.83],0.0
1620,[291200.97],174623.44,[116577.31],0.0
1621,[1582549.4],1465998.0,[116550.32],0.0
1622,[1174627.4],1058105.4,[116521.53],0.0
1623,[228729.2],112240.93,[116488.27],0.0
1624,[286955.3],170501.95,[116453.27],0.0
1625,[2928024.],2811605.0,[116418.44],0.0
1626,[1351749.5],1235358.4,[116390.39],0.0
1627,[733945.3],617583.25,[116360.8],0.0
1628,[677515.9],561186.25,[116329.62],0.0
1629,[879545.75],763251.5,[116295.125],0.0
1630,[1678759.1],1562500.4,[116259.43],0.0
1631,[386217.8],269991.75,[116225.96],0.0
1632,[169419.33],53226.504,[116192.68],0.0
1633,[241479.88],125322.336,[116157.625],0.0
1634,[530278.06],414158.34,[116119.93],0.0
1635,[501176.4],385095.84,[116080.78],0.0
1636,[611483.75],495435.3,[116048.78],0.0
