epoch,elbo,nll,kl,prior_std
1154,[2973.4907],847.7883,[2125.7024],0.0050223996,0.05953208624210213
1155,[3002.6885],878.746,[2123.9426],0.0050223996,0.05953956978261631
1156,[2976.4622],854.2937,[2122.1685],0.0050223996,0.0595470524471278
1157,[2960.008],839.6177,[2120.3904],0.0050223996,0.05955453423710748
1158,[2963.4294],844.8296,[2118.5999],0.0050223996,0.05956201515056446
1159,[2942.791],825.97296,[2116.8179],0.0050223996,0.05956949518915475
1160,[2977.8804],862.8263,[2115.0542],0.0050223996,0.059576974353161935
1161,[2964.4229],851.1346,[2113.2883],0.0050223996,0.05958445264482448
1162,[2933.5664],822.0592,[2111.5073],0.0050223996,0.059591930064227555
1163,[2938.2668],828.55316,[2109.7139],0.0050223996,0.059599406612278874
1164,[2937.2673],829.371,[2107.8965],0.0050223996,0.059606882288926744
1165,[2945.984],839.8865,[2106.0977],0.0050223996,0.05961435709508356
1166,[2938.1235],833.79956,[2104.324],0.0050223996,0.05962183103299495
1167,[2933.4941],830.9258,[2102.5684],0.0050223996,0.05962930410436564
1168,[2929.2085],828.38245,[2100.8262],0.0050223996,0.05963677631188379
1169,[2938.4387],839.35565,[2099.083],0.0050223996,0.059644247656846394
1170,[2937.6436],840.292,[2097.3513],0.0050223996,0.0596517181417284
1171,[2953.9429],858.3264,[2095.6165],0.0050223996,0.059659187766920495
1172,[2945.0876],851.2197,[2093.868],0.0050223996,0.05966665653333673
1173,[2928.5571],836.4502,[2092.1072],0.0050223996,0.05967412443971291
1174,[2919.4155],829.0741,[2090.3413],0.0050223996,0.059681591485654106
1175,[2919.0024],830.41547,[2088.587],0.0050223996,0.05968905767062769
1176,[2931.7063],844.8731,[2086.833],0.0050223996,0.05969652299620063
1177,[2937.8438],852.79126,[2085.0527],0.0050223996,0.059703987461502454
1178,[2931.2412],847.96155,[2083.2798],0.0050223996,0.059711451066666005
1179,[2913.83],832.3206,[2081.5095],0.0050223996,0.0597189138108038
1180,[2940.5544],860.7985,[2079.7559],0.0050223996,0.0597263756946106
1181,[2953.4211],875.40094,[2078.0203],0.0050223996,0.05973383671750329
1182,[2915.9172],839.6086,[2076.3088],0.0050223996,0.05974129687967913
1183,[2915.9922],841.3906,[2074.6016],0.0050223996,0.059748756181405446
1184,[2935.1177],862.2188,[2072.899],0.0050223996,0.05975621462412623
1185,[2917.0361],845.8446,[2071.1917],0.0050223996,0.059763672207367606
1186,[2892.2854],822.80035,[2069.4849],0.0050223996,0.05977112893082416
1187,[2893.287],825.52136,[2067.7656],0.0050223996,0.059778584794415904
1188,[2917.1084],851.05615,[2066.0525],0.0050223996,0.05978603979982035
1189,[2915.101],850.75696,[2064.3442],0.0050223996,0.05979349394786323
1190,[2896.1675],833.5249,[2062.6426],0.0050223996,0.05980094724004022
1191,[2895.8098],834.8695,[2060.9404],0.0050223996,0.05980839967694145
1192,[2889.0376],829.79675,[2059.2407],0.0050223996,0.05981585126001802
1193,[2912.308],854.7742,[2057.534],0.0050223996,0.05982330199054538
1194,[2900.7651],844.9479,[2055.8174],0.0050223996,0.059830751869433756
1195,[2889.901],835.787,[2054.114],0.0050223996,0.059838200897577284
1196,[2882.712],830.3127,[2052.3994],0.0050223996,0.0598456490758143
1197,[2898.873],848.17645,[2050.6965],0.0050223996,0.059853096405465614
1198,[2871.2644],822.27203,[2048.9924],0.0050223996,0.05986054288838647
1199,[2882.4773],835.1968,[2047.2806],0.0050223996,0.05986798852565843
1200,[2900.8506],855.27563,[2045.575],0.0050223996,0.05987543331928952
1201,[2900.955],857.0825,[2043.8727],0.0050223996,0.05988287726995967
1202,[2878.915],836.73816,[2042.1769],0.0050223996,0.05989032037861542
1203,[2875.9473],835.45435,[2040.4929],0.0050223996,0.059897762645723045
1204,[2866.85],828.00507,[2038.845],0.0050223996,0.059905204074078296
1205,[2895.5862],858.41614,[2037.1702],0.0050223996,0.059912644665566624
1206,[2865.0361],829.5303,[2035.5061],0.0050223996,0.059920084421849
1207,[2883.4028],849.5536,[2033.8491],0.0050223996,0.05992752334387533
1208,[2877.0957],844.92053,[2032.1753],0.0050223996,0.05993496143191433
1209,[2866.6895],836.1813,[2030.5083],0.0050223996,0.059942398685091866
1210,[2877.2778],848.4408,[2028.8372],0.0050223996,0.05994983510366745
1211,[2869.4417],842.273,[2027.1687],0.0050223996,0.059957270686708954
1212,[2865.2905],839.76746,[2025.5232],0.0050223996,0.059964705436369906
1213,[2842.2275],818.3751,[2023.8523],0.0050223996,0.05997213935269193
1214,[2839.3406],817.1684,[2022.1722],0.0050223996,0.05997957243707931
1215,[2866.729],846.2529,[2020.4763],0.0050223996,0.05998700468869752
1216,[2876.9905],858.187,[2018.8035],0.0050223996,0.059994436109469626
1217,[2858.0461],840.9286,[2017.1176],0.0050223996,0.06000186669890709
1218,[2855.08],839.64087,[2015.4392],0.0050223996,0.060009296458105876
1219,[2855.0913],841.3206,[2013.7708],0.0050223996,0.06001672538690876
1220,[2850.0708],837.97565,[2012.0951],0.0050223996,0.060024153486994025
1221,[2856.6758],846.24976,[2010.4261],0.0050223996,0.06003158075780776
1222,[2855.9321],847.19336,[2008.7386],0.0050223996,0.06003900720126458
1223,[2843.089],836.02094,[2007.0681],0.0050223996,0.06004643281649417
1224,[2851.1555],845.76495,[2005.3905],0.0050223996,0.06005385760640305
1225,[2858.73],855.0294,[2003.7004],0.0050223996,0.06006128156924341
1226,[2847.1753],845.1352,[2002.04],0.0050223996,0.06006870470850319
1227,[2824.9492],824.5387,[2000.4105],0.0050223996,0.06007612702375208
1228,[2835.8499],837.0836,[1998.7661],0.0050223996,0.06008354851968491
1229,[2832.541],835.4083,[1997.1328],0.0050223996,0.06009096919613162
1230,[2840.0222],844.5233,[1995.4989],0.0050223996,0.06009838905769725
1231,[2823.9536],830.0952,[1993.8584],0.0050223996,0.06010580810305894
1232,[2842.7651],850.5544,[1992.2108],0.0050223996,0.060113226336211655
1233,[2844.575],854.00543,[1990.5696],0.0050223996,0.06012064375610763
1234,[2833.7998],844.8584,[1988.9414],0.0050223996,0.06012806036514202
1235,[2849.526],862.2074,[1987.3186],0.0050223996,0.06013547616291401
1236,[2824.5376],838.8308,[1985.7068],0.0050223996,0.0601428911508593
1237,[2810.8489],826.7528,[1984.0962],0.0050223996,0.06015030532957227
1238,[2847.035],864.568,[1982.4669],0.0050223996,0.06015771869944822
1239,[2841.394],860.5824,[1980.8118],0.0050223996,0.060165131260295504
1240,[2835.3608],856.1839,[1979.1768],0.0050223996,0.06017254301133161
1241,[2817.3616],839.81274,[1977.5488],0.0050223996,0.0601799539539749
1242,[2824.6257],848.7205,[1975.9053],0.0050223996,0.060187364087380756
1243,[2864.9475],890.6792,[1974.2683],0.0050223996,0.060194773411717764
1244,[2809.1785],836.52844,[1972.65],0.0050223996,0.06020218192611465
1245,[2810.8184],839.7823,[1971.036],0.0050223996,0.06020958963125237
1246,[2785.5059],816.08716,[1969.4185],0.0050223996,0.06021699652693431
1247,[2834.6294],866.82715,[1967.8025],0.0050223996,0.060224402614033
1248,[2806.628],840.43414,[1966.1938],0.0050223996,0.060231807892409735
1249,[2820.921],856.3313,[1964.5898],0.0050223996,0.060239212362624375
1250,[2805.8445],842.86847,[1962.9761],0.0050223996,0.060246616025137256
1251,[2793.815],832.44214,[1961.3728],0.0050223996,0.060254018881386595
1252,[2806.7603],846.9909,[1959.7693],0.0050223996,0.06026142093276277
1253,[2817.8652],859.70764,[1958.1575],0.0050223996,0.06026882217996374
1254,[2798.6167],842.0542,[1956.5625],0.0050223996,0.06027622262354369
1255,[2810.4292],855.4365,[1954.9929],0.0050223996,0.06028362226466244
1256,[2792.8706],839.454,[1953.4165],0.0050223996,0.060291021104959944
1257,[2788.3088],836.47736,[1951.8314],0.0050223996,0.06029841914543245
1258,[2797.8364],847.6018,[1950.2346],0.0050223996,0.0603058163874973
1259,[2793.2075],844.56775,[1948.6396],0.0050223996,0.060313212832082214
1260,[2765.094],818.0325,[1947.0616],0.0050223996,0.06032060848006249
1261,[2780.0115],834.5369,[1945.4746],0.0050223996,0.060328003331664444
1262,[2785.606],841.71484,[1943.891],0.0050223996,0.06033539738778844
1263,[2756.156],813.84894,[1942.3071],0.0050223996,0.060342790649743995
1264,[2769.409],828.6851,[1940.7239],0.0050223996,0.06035018311835554
1265,[2776.013],836.8688,[1939.144],0.0050223996,0.060357574795345384
1266,[2787.484],849.9438,[1937.54],0.0050223996,0.060364965680974506
1267,[2777.3503],841.4159,[1935.9343],0.0050223996,0.06037235577480195
1268,[2799.9849],865.627,[1934.3579],0.0050223996,0.06037974507710751
1269,[2805.3],872.5096,[1932.7904],0.0050223996,0.06038713358781417
1270,[2782.107],850.8684,[1931.2388],0.0050223996,0.06039452130697533
1271,[2769.6118],839.94006,[1929.6716],0.0050223996,0.06040190823463643
1272,[2804.451],876.37585,[1928.075],0.0050223996,0.06040929436940776
1273,[2781.6108],855.1345,[1926.4763],0.0050223996,0.060416679709632354
1274,[2766.988],842.1339,[1924.8542],0.0050223996,0.060424064253012694
1275,[2783.5503],860.3092,[1923.241],0.0050223996,0.06043144799907639
1276,[2744.7903],823.1447,[1921.6455],0.0050223996,0.06043883094744773
1277,[2763.5227],843.45776,[1920.0651],0.0050223996,0.060446213099616744
1278,[2772.9907],854.4895,[1918.5012],0.0050223996,0.06045359445733187
1279,[2765.494],848.5778,[1916.916],0.0050223996,0.060460975022111146
1280,[2756.9429],841.626,[1915.3167],0.0050223996,0.06046835479406349
1281,[2748.6055],834.87134,[1913.7339],0.0050223996,0.060475733774332845
1282,[2755.0015],842.8478,[1912.1538],0.0050223996,0.060483111963405056
1283,[2763.8818],853.29065,[1910.5913],0.0050223996,0.06049048936320851
1284,[2737.8008],828.7705,[1909.0303],0.0050223996,0.060497865974934714
1285,[2760.4097],852.9337,[1907.476],0.0050223996,0.060505241799987036
1286,[2742.205],836.2903,[1905.915],0.0050223996,0.06051261683893919
1287,[2751.8394],847.48065,[1904.3585],0.0050223996,0.06051999109223294
1288,[2744.8381],842.025,[1902.8131],0.0050223996,0.060527364560500486
1289,[2753.1958],851.932,[1901.2637],0.0050223996,0.06053473724412107
1290,[2750.9065],851.1927,[1899.7137],0.0050223996,0.06054210914290442
1291,[2740.6853],842.50507,[1898.1802],0.0050223996,0.06054948025755041
1292,[2742.7625],846.1065,[1896.656],0.0050223996,0.060556850589223124
1293,[2736.1233],840.9889,[1895.1344],0.0050223996,0.06056422013866921
1294,[2725.7668],832.1561,[1893.6107],0.0050223996,0.0605715889067618
1295,[2732.9084],840.83453,[1892.074],0.0050223996,0.06057895689375004
1296,[2726.9219],836.3966,[1890.5251],0.0050223996,0.06058632410014017
1297,[2753.265],864.3158,[1888.9492],0.0050223996,0.06059369052587189
1298,[2738.5117],851.14795,[1887.364],0.0050223996,0.060601056169797905
1299,[2709.3481],823.553,[1885.795],0.0050223996,0.060608421032371324
1300,[2739.347],855.1234,[1884.2234],0.0050223996,0.06061578511410921
1301,[2725.7368],843.0674,[1882.6696],0.0050223996,0.060623148416179495
1302,[2702.142],821.0295,[1881.1128],0.0050223996,0.06063051093943681
1303,[2743.155],863.6103,[1879.5449],0.0050223996,0.06063787268465782
1304,[2709.6484],831.66785,[1877.9805],0.0050223996,0.060645233652365446
1305,[2728.2712],851.8595,[1876.4116],0.0050223996,0.06065259384332408
1306,[2708.3071],833.4443,[1874.8628],0.0050223996,0.06065995325936553
1307,[2695.4082],822.0884,[1873.3197],0.0050223996,0.0606673119027745
1308,[2711.4868],839.703,[1871.7837],0.0050223996,0.06067466977541894
1309,[2725.764],855.5112,[1870.2527],0.0050223996,0.06068202687901438
1310,[2696.8274],828.0929,[1868.7345],0.0050223996,0.06068938321582677
1311,[2726.6812],859.46826,[1867.2128],0.0050223996,0.0606967387883025
1312,[2714.7246],849.03015,[1865.6946],0.0050223996,0.060704093599487835
1313,[2722.064],857.8998,[1864.1641],0.0050223996,0.06071144765081733
1314,[2727.3345],864.68726,[1862.6471],0.0050223996,0.060718800942683476
1315,[2719.3496],858.2058,[1861.1438],0.0050223996,0.060726153475721065
1316,[2696.1616],836.50757,[1859.6543],0.0050223996,0.0607335052510424
1317,[2696.716],838.54175,[1858.1743],0.0050223996,0.06074085627033434
1318,[2688.522],831.8475,[1856.6743],0.0050223996,0.060748206534549674
1319,[2701.9353],846.7657,[1855.1696],0.0050223996,0.060755556043756376
1320,[2698.768],845.11066,[1853.6575],0.0050223996,0.06076290479775984
1321,[2692.1782],840.0261,[1852.1521],0.0050223996,0.06077025279682101
1322,[2685.2192],834.5763,[1850.6428],0.0050223996,0.060777600041332216
1323,[2718.0046],868.8776,[1849.1272],0.0050223996,0.06078494653115583
1324,[2687.365],839.7492,[1847.6157],0.0050223996,0.06079229226639298
1325,[2693.88],847.7641,[1846.1157],0.0050223996,0.06079963724669427
1326,[2684.013],839.3959,[1844.617],0.0050223996,0.06080698147295514
1327,[2669.598],826.4973,[1843.1006],0.0050223996,0.06081432494475629
1328,[2682.1855],840.5972,[1841.5883],0.0050223996,0.06082166766300462
1329,[2695.5703],855.48535,[1840.085],0.0050223996,0.060829009628015775
1330,[2685.907],847.3257,[1838.5813],0.0050223996,0.06083635084164822
1331,[2690.3242],853.2599,[1837.0642],0.0050223996,0.060843691302847794
1332,[2675.979],840.4118,[1835.5671],0.0050223996,0.06085103101280409
1333,[2702.9648],868.8782,[1834.0867],0.0050223996,0.06085836997104997
1334,[2688.2505],855.6523,[1832.5981],0.0050223996,0.060865708180436795
1335,[2666.6895],835.5914,[1831.098],0.0050223996,0.06087304563848216
1336,[2673.393],843.788,[1829.6051],0.0050223996,0.06088038234872752
1337,[2671.4414],843.33594,[1828.1052],0.0050223996,0.0608877183088716
1338,[2672.836],846.22705,[1826.6089],0.0050223996,0.06089505352364305
1339,[2661.3716],836.25464,[1825.117],0.0050223996,0.060902387990158006
1340,[2674.724],851.09467,[1823.6294],0.0050223996,0.060909721713284556
1341,[2678.5845],856.42554,[1822.1589],0.0050223996,0.060917054691292286
1342,[2671.5918],850.9093,[1820.6825],0.0050223996,0.0609243869288134
1343,[2667.8555],848.6406,[1819.2148],0.0050223996,0.060931718424658485
1344,[2664.5833],846.8359,[1817.7473],0.0050223996,0.060939049181592486
1345,[2665.8242],849.52875,[1816.2955],0.0050223996,0.060946379199890266
1346,[2664.5366],849.69275,[1814.844],0.0050223996,0.06095370848020841
1347,[2691.789],878.39465,[1813.3945],0.0050223996,0.06096103702400932
1348,[2671.5786],859.6328,[1811.9457],0.0050223996,0.060968364830832206
1349,[2631.3433],820.84106,[1810.5023],0.0050223996,0.06097569190165576
1350,[2644.621],835.55176,[1809.0691],0.0050223996,0.060983018236419675
1351,[2647.8792],840.2724,[1807.6067],0.0050223996,0.06099034383593936
1352,[2663.8816],857.7163,[1806.1653],0.0050223996,0.06099766869987673
1353,[2656.8345],852.1095,[1804.725],0.0050223996,0.061004992829869986
1354,[2665.7314],862.4402,[1803.2911],0.0050223996,0.061012316227237795
1355,[2632.626],830.75323,[1801.8727],0.0050223996,0.06101963889306659
1356,[2639.3066],838.8607,[1800.4458],0.0050223996,0.06102696082901981
1357,[2647.6597],848.6553,[1799.0044],0.0050223996,0.06103428203546398
1358,[2657.4878],859.93604,[1797.5518],0.0050223996,0.06104160251315377
1359,[2654.7876],858.6841,[1796.1035],0.0050223996,0.061048922261393024
1360,[2642.517],847.85535,[1794.6617],0.0050223996,0.061056241279498075
1361,[2647.0405],853.8082,[1793.2323],0.0050223996,0.06106355956685605
1362,[2644.923],853.1086,[1791.8145],0.0050223996,0.06107087712291401
1363,[2646.2583],855.88,[1790.3782],0.0050223996,0.061078193947293524
1364,[2630.837],841.89343,[1788.9436],0.0050223996,0.061085510039606605
1365,[2666.5273],878.9977,[1787.5297],0.0050223996,0.061092825401136315
1366,[2661.6094],875.4976,[1786.1117],0.0050223996,0.061100140031063926
1367,[2644.7495],860.04956,[1784.6997],0.0050223996,0.06110745392900539
1368,[2638.4624],855.18604,[1783.2765],0.0050223996,0.06111476709441731
1369,[2624.942],843.1415,[1781.8003],0.0050223996,0.061122079524297754
1370,[2631.7368],851.3847,[1780.352],0.0050223996,0.061129391217243444
1371,[2610.6455],831.71045,[1778.935],0.0050223996,0.06113670217449175
1372,[2613.4756],835.9613,[1777.5143],0.0050223996,0.0611440123973717
1373,[2625.8315],849.7471,[1776.0844],0.0050223996,0.06115132188735381
1374,[2614.9653],840.30505,[1774.6602],0.0050223996,0.061158630645647236
1375,[2622.7559],849.51227,[1773.2435],0.0050223996,0.06116593867383602
1376,[2627.766],855.9486,[1771.8176],0.0050223996,0.061173245972984264
1377,[2617.9597],847.5667,[1770.3931],0.0050223996,0.06118055254382199
1378,[2647.1865],878.2215,[1768.9651],0.0050223996,0.061187858386918995
1379,[2612.2825],844.73724,[1767.5452],0.0050223996,0.06119516350230619
1380,[2600.024],833.8989,[1766.125],0.0050223996,0.06120246789016162
1381,[2636.0723],871.3679,[1764.7043],0.0050223996,0.06120977155125566
1382,[2607.0754],843.7991,[1763.2764],0.0050223996,0.06121707448571317
1383,[2592.1802],830.3237,[1761.8563],0.0050223996,0.06122437669481137
1384,[2622.4124],861.9869,[1760.4255],0.0050223996,0.061231678179784116
1385,[2603.9639],844.95776,[1759.0061],0.0050223996,0.061238978941187176
1386,[2597.164],839.5691,[1757.595],0.0050223996,0.0612462789802795
1387,[2589.4106],833.24396,[1756.1669],0.0050223996,0.06125357829846831
1388,[2588.4019],833.6975,[1754.7043],0.0050223996,0.06126087689578924
1389,[2596.2593],842.9962,[1753.263],0.0050223996,0.06126817477246696
1390,[2611.91],860.0699,[1751.8398],0.0050223996,0.06127547193014815
1391,[2603.1545],852.7194,[1750.4352],0.0050223996,0.06128276837037845
1392,[2605.8384],856.8039,[1749.0344],0.0050223996,0.06129006409410505
1393,[2598.1545],850.5347,[1747.6196],0.0050223996,0.06129735910088421
1394,[2599.9976],853.7667,[1746.2308],0.0050223996,0.06130465339087607
1395,[2574.8376],829.978,[1744.8597],0.0050223996,0.06131194696521215
1396,[2576.423],832.94104,[1743.482],0.0050223996,0.06131923982460789
1397,[2597.4514],855.35675,[1742.0946],0.0050223996,0.06132653196965377
1398,[2583.4004],842.6749,[1740.7253],0.0050223996,0.061333823401379134
1399,[2590.1362],850.7831,[1739.3531],0.0050223996,0.06134111412091134
1400,[2579.748],841.7728,[1737.9753],0.0050223996,0.06134840412893443
1401,[2576.6052],840.0163,[1736.589],0.0050223996,0.06135569342545337
1402,[2596.248],861.0553,[1735.1927],0.0050223996,0.06136298201059012
1403,[2580.458],846.66943,[1733.7887],0.0050223996,0.0613702698835987
1404,[2568.966],836.5779,[1732.3882],0.0050223996,0.061377557044532155
1405,[2571.9678],840.97424,[1730.9935],0.0050223996,0.06138484349408875
1406,[2560.5327],830.9279,[1729.6047],0.0050223996,0.06139212923324787
1407,[2590.96],862.7393,[1728.2205],0.0050223996,0.06139941426403842
1408,[2561.4658],834.635,[1726.8308],0.0050223996,0.06140669858760761
1409,[2571.7363],846.3002,[1725.436],0.0050223996,0.061413982204906015
1410,[2556.9453],832.9094,[1724.0359],0.0050223996,0.061421265116854085
1411,[2562.9346],840.30597,[1722.6287],0.0050223996,0.06142854732394469
1412,[2560.272],839.05383,[1721.2183],0.0050223996,0.061435828826431504
1413,[2554.9658],835.1599,[1719.8062],0.0050223996,0.06144310962490519
1414,[2574.8953],856.4997,[1718.3955],0.0050223996,0.06145038972020743
1415,[2553.7173],836.72955,[1716.9877],0.0050223996,0.06145766911301968
1416,[2556.1504],840.5601,[1715.5903],0.0050223996,0.06146494780445033
1417,[2565.2341],851.01935,[1714.2147],0.0050223996,0.06147222579696433
1418,[2573.4111],860.57434,[1712.8368],0.0050223996,0.06147950309235607
1419,[2557.0176],845.5483,[1711.4692],0.0050223996,0.06148677969212416
1420,[2557.647],847.5647,[1710.0824],0.0050223996,0.0614940555964046
1421,[2567.2666],858.573,[1708.6937],0.0050223996,0.06150133080453839
1422,[2531.32],824.00195,[1707.3181],0.0050223996,0.06150860531762056
1423,[2540.114],834.1826,[1705.9314],0.0050223996,0.061515879136036296
1424,[2557.2542],852.70514,[1704.549],0.0050223996,0.061523152261480446
1425,[2563.7412],860.5837,[1703.1576],0.0050223996,0.06153042469438816
1426,[2552.5146],850.7523,[1701.7625],0.0050223996,0.06153769643438099
1427,[2526.629],826.25104,[1700.3779],0.0050223996,0.061544967480968826
1428,[2529.1125],830.1201,[1698.9924],0.0050223996,0.06155223783388306
1429,[2562.213],864.60754,[1697.6055],0.0050223996,0.06155950749378808
1430,[2527.4717],831.25714,[1696.2146],0.0050223996,0.0615667764598265
1431,[2554.5894],859.7645,[1694.8247],0.0050223996,0.06157404473117351
1432,[2525.5579],832.1261,[1693.4318],0.0050223996,0.061581312306144484
1433,[2551.1846],859.1316,[1692.0529],0.0050223996,0.06158857918436439
1434,[2559.3008],868.62445,[1690.6763],0.0050223996,0.06159584536626131
1435,[2536.1172],846.8217,[1689.2955],0.0050223996,0.061603110850541834
1436,[2531.7725],843.84717,[1687.9252],0.0050223996,0.06161037563697877
1437,[2553.901],867.3441,[1686.5568],0.0050223996,0.061617639725176934
1438,[2525.641],840.4321,[1685.2091],0.0050223996,0.0616249031148146
1439,[2489.7212],805.86084,[1683.8604],0.0050223996,0.06163216580560066
1440,[2540.9944],858.4811,[1682.5133],0.0050223996,0.06163942779805287
1441,[2507.322],826.1506,[1681.1714],0.0050223996,0.061646689093231
1442,[2522.0527],842.22485,[1679.8279],0.0050223996,0.061653949691901494
1443,[2537.112],858.6195,[1678.4926],0.0050223996,0.06166120959478437
1444,[2512.6855],835.5519,[1677.1338],0.0050223996,0.061668468801777045
1445,[2506.0776],830.32043,[1675.7571],0.0050223996,0.06167572731269211
1446,[2522.3425],847.96967,[1674.3728],0.0050223996,0.06168298512811318
1447,[2505.1868],832.19836,[1672.9884],0.0050223996,0.06169024224900372
1448,[2516.7754],845.1741,[1671.6013],0.0050223996,0.061697498676702815
1449,[2507.19],836.9809,[1670.2092],0.0050223996,0.06170475441182221
1450,[2525.751],856.9144,[1668.8367],0.0050223996,0.061712009455472956
1451,[2502.6],835.1081,[1667.4921],0.0050223996,0.061719263809199176
1452,[2501.166],835.0118,[1666.154],0.0050223996,0.061726517474929826
1453,[2512.2637],847.4496,[1664.8142],0.0050223996,0.06173377045398317
1454,[2510.45],846.9766,[1663.4734],0.0050223996,0.06174102274688653
1455,[2515.211],853.09424,[1662.1167],0.0050223996,0.06174827435313678
1456,[2514.3027],853.54126,[1660.7615],0.0050223996,0.06175552527263643
1457,[2500.4443],841.0582,[1659.3862],0.0050223996,0.061762775504177664
1458,[2505.0242],847.009,[1658.0151],0.0050223996,0.061770025048375365
1459,[2522.6157],865.9861,[1656.6295],0.0050223996,0.06177727390430844
1460,[2491.5264],836.26715,[1655.2593],0.0050223996,0.06178452207169473
1461,[2506.7812],852.8922,[1653.889],0.0050223996,0.06179176954983444
1462,[2514.021],861.4907,[1652.5303],0.0050223996,0.06179901633887856
1463,[2521.7021],870.515,[1651.187],0.0050223996,0.06180626243792457
1464,[2498.1455],848.27954,[1649.8661],0.0050223996,0.06181350784784397
1465,[2501.9734],853.4127,[1648.5605],0.0050223996,0.06182075256911912
1466,[2496.5793],849.304,[1647.2754],0.0050223996,0.061827996604996716
1467,[2485.149],839.1593,[1645.9895],0.0050223996,0.061835239956833814
1468,[2472.356],827.66516,[1644.6909],0.0050223996,0.061842482627293666
1469,[2478.7632],835.385,[1643.3782],0.0050223996,0.06184972461629616
1470,[2477.017],834.954,[1642.0631],0.0050223996,0.06185696592649461
1471,[2487.3252],846.5727,[1640.7524],0.0050223996,0.061864206557850604
1472,[2493.2175],853.7686,[1639.449],0.0050223996,0.061871446514460124
1473,[2492.629],854.501,[1638.128],0.0050223996,0.061878685795691585
1474,[2485.1484],848.34216,[1636.8062],0.0050223996,0.061885924403381726
1475,[2494.1692],858.6839,[1635.4854],0.0050223996,0.06189316233647832
1476,[2488.3926],854.212,[1634.1804],0.0050223996,0.061900399598252664
1477,[2500.4155],867.5379,[1632.8774],0.0050223996,0.06190763618782761
1478,[2467.7988],836.2063,[1631.5925],0.0050223996,0.06191487210854055
1479,[2481.9553],851.63574,[1630.3197],0.0050223996,0.061922107360040966
1480,[2497.8525],868.80505,[1629.0474],0.0050223996,0.06192934194511966
1481,[2493.297],865.5108,[1627.7863],0.0050223996,0.061936575863282856
1482,[2502.8794],876.374,[1626.5054],0.0050223996,0.06194380911548549
1483,[2475.755],850.52405,[1625.2308],0.0050223996,0.06195104170081925
1484,[2461.1567],837.18774,[1623.9691],0.0050223996,0.06195827362147033
1485,[2448.7542],826.0751,[1622.679],0.0050223996,0.06196550487781731
1486,[2483.5405],862.162,[1621.3785],0.0050223996,0.06197273547063404
1487,[2473.6794],853.58636,[1620.0931],0.0050223996,0.061979965400895495
1488,[2457.244],838.4319,[1618.812],0.0050223996,0.06198719466930916
1489,[2468.725],851.1997,[1617.5255],0.0050223996,0.061994423277173916
1490,[2467.339],851.11865,[1616.2205],0.0050223996,0.0620016512234447
1491,[2463.711],848.80444,[1614.9065],0.0050223996,0.06200887850760775
1492,[2462.0781],848.46375,[1613.6144],0.0050223996,0.0620161051299077
1493,[2441.5127],829.17993,[1612.333],0.0050223996,0.062023331092571486
1494,[2449.4111],838.369,[1611.042],0.0050223996,0.06203055639730014
1495,[2463.5476],853.81055,[1609.737],0.0050223996,0.062037781045785445
1496,[2471.4307],862.9949,[1608.4357],0.0050223996,0.062045005038204815
1497,[2439.995],832.82874,[1607.1665],0.0050223996,0.06205222837602387
1498,[2451.8364],845.9633,[1605.873],0.0050223996,0.06205945105918156
1499,[2440.2493],835.66187,[1604.5874],0.0050223996,0.06206667308785432
1500,[2446.4546],843.15784,[1603.2966],0.0050223996,0.06207389446267385
1501,[2451.5515],849.5528,[1601.9985],0.0050223996,0.06208111518334749
1502,[2461.2842],860.5768,[1600.7073],0.0050223996,0.06208833524843578
1503,[2440.7817],841.3427,[1599.439],0.0050223996,0.06209555465688703
1504,[2470.6147],872.44574,[1598.1688],0.0050223996,0.06210277340843504
1505,[2442.1875],845.2933,[1596.8943],0.0050223996,0.06210999150235537
1506,[2432.119],836.4866,[1595.6323],0.0050223996,0.062117208939559874
1507,[2428.4297],834.08575,[1594.344],0.0050223996,0.06212442571988189
1508,[2449.812],856.75037,[1593.0616],0.0050223996,0.06213164184438201
1509,[2409.3384],817.55444,[1591.7839],0.0050223996,0.062138857314314684
1510,[2434.8813],844.3827,[1590.4985],0.0050223996,0.062146072131118765
1511,[2478.7004],889.4896,[1589.2107],0.0050223996,0.06215328629568116
1512,[2445.0447],857.11975,[1587.925],0.0050223996,0.06216049980754963
1513,[2426.4263],839.7877,[1586.6387],0.0050223996,0.06216771266520229
1514,[2391.2837],805.9275,[1585.3563],0.0050223996,0.06217492486726208
1515,[2415.446],831.3865,[1584.0596],0.0050223996,0.06218213641354461
1516,[2409.0266],826.2726,[1582.754],0.0050223996,0.062189347304161965
1517,[2446.4983],865.0515,[1581.4468],0.0050223996,0.06219655753914602
1518,[2411.2314],831.0664,[1580.165],0.0050223996,0.06220376711908383
1519,[2434.6118],855.7311,[1578.8807],0.0050223996,0.06221097604426847
1520,[2424.4487],846.8458,[1577.6029],0.0050223996,0.062218184314507485
1521,[2423.3757],847.0448,[1576.3309],0.0050223996,0.06222539193062866
1522,[2443.4067],868.3386,[1575.0681],0.0050223996,0.06223259889301219
1523,[2413.9917],840.1975,[1573.794],0.0050223996,0.062239805201930495
1524,[2408.0957],835.57874,[1572.5171],0.0050223996,0.06224701085651644
1525,[2426.6057],855.3756,[1571.2302],0.0050223996,0.06225421585719207
